title,type,radar_notes,radar_peak,radar_scratch,radar_soflan,radar_charge,radar_chord,notes,radar_top
NPC World,H,68.73,62.85,37.57,0,0,21.9,826,NOTES
NRG STAR '86 feat. 大山愛未,A,106.7,97.15,37.33,0,0,115.09,1333,CHORD
NRG STAR '86 feat. 大山愛未,H,60.83,55.71,32.66,0,0,33.49,760,NOTES
Nyan Nyan University,A,107.05,87.14,47.61,0,0,97.36,1294,NOTES
Nyan Nyan University,H,67.09,61.42,31.34,0,0,37.84,811,NOTES
NZM,A,142.66,127.63,46.05,0,185.94,125.31,1783,CHARGE
NZM,H,66.49,64.29,17.48,0,78.42,20.81,831,CHARGE
NΦ CRIME,A,89.44,81.43,24.67,0,0,60.48,951,NOTES
NΦ CRIME,H,69.21,64.28,19.86,0,0,29.49,736,NOTES
NΦ CRIME,L,113.89,101.32,30.83,0,0,104.52,1211,NOTES
O/D*20,A,90.72,81.42,31.47,0,3.43,70.27,1071,NOTES
O/D*20,H,72.33,70,10.49,0,3.43,33.5,854,NOTES
O/D*20,L,167.7,131.57,105.74,0,23.4,158.59,1984,NOTES
Ocean Blue feat. Luschel,A,98.24,95.72,47.76,0,0,102.54,1244,CHORD
Ocean Blue feat. Luschel,H,58.12,65.71,36.24,0,0,40.41,736,PEAK
Odin,A,76.63,91.42,62.87,72,0,86.03,1039,PEAK
Odin,H,53.19,60,46.75,31.81,0,35.98,721,PEAK
of the first magnitude,A,114.71,97.14,15.01,0,176.59,111.04,1503,CHARGE
of the first magnitude,H,74.49,68.57,11.67,0,115.91,45.14,976,CHARGE
On My Wings(Hardstyle IIDX),A,80.54,75.72,41.12,0,0,70.02,999,NOTES
On My Wings(Hardstyle IIDX),H,51.93,45.71,19.97,0,0,17.31,644,NOTES
On the FM,A,133.25,123.68,114.7,0,3.75,130.94,1419,NOTES
On the FM,H,77.09,71.42,40.36,0,0.93,60.12,821,NOTES
ONE AND ONLY,A,125.6,135.52,107.78,0,0,113.59,1639,PEAK
ONE AND ONLY,H,70.43,82.86,67,0,0,37.24,919,PEAK
One for All,A,128.71,130.26,104.68,0,7.34,142.83,1632,CHORD
One for All,H,71.76,84.29,78.73,0,2.5,71.8,910,PEAK
One More Lovely,A,128.94,147.36,20.7,0,0,75.76,1452,PEAK
One More Lovely,H,73.88,74.29,32.35,0,0,55.9,832,PEAK
one or eight,A,118.3,126.31,108.73,0,0,95.63,1177,PEAK
one or eight,H,99,102.64,79.83,0,0,60.98,985,PEAK
ONIGOROSHI,A,125.27,117.1,102.81,0,108.45,117.42,1541,NOTES
Only for now,A,91.75,71.43,17.62,0,0,98.33,1138,CHORD
Only for now,H,64.26,55.71,17.62,0,0,47.68,797,NOTES
Onyx,A,106.53,97.14,23.01,132.88,100.23,100.4,1214,SOFLAN
Onyx,H,67.3,64.29,19.17,92.61,16.09,34.69,767,SOFLAN
OOO,A,88.25,74.28,23.63,0,0,88.27,1034,CHORD
OOO,H,62.9,51.42,23.64,0,0,42.88,737,NOTES
op.31 叙情,A,70.75,98.57,24.65,195.28,0,55.87,836,SOFLAN
op.31 叙情,H,59.14,65.71,22.18,187.6,0,32.65,699,SOFLAN
oratio,A,110.31,125,33.37,0,0,112.42,1493,PEAK
oratio,H,78.03,90,18.84,0,0,36,1056,PEAK
ORCA,A,145.71,136.84,76.29,0,3.43,138.3,1795,NOTES
ORCA,H,100.73,94.28,48.49,0,0.46,72.69,1241,NOTES
OTENAMI Hurricane,A,132.68,127.63,111.34,0,8.43,122.83,1643,NOTES
OTENAMI Hurricane,H,91.67,95.72,59.43,0,0,67.53,1135,PEAK
OTOKOZAKA,A,114.18,122.36,31.93,0,0,82.2,1485,PEAK
OTOKOZAKA,H,74.58,61.42,28.57,0,0,15.11,970,NOTES
Ōu Legends,A,137.1,119.73,48.55,0,136.05,120.22,1687,NOTES
Ōu Legends,H,86.81,84.29,36.13,0,53.88,65.64,1068,NOTES
Out of Control,A,127.79,122.36,60.01,0,112.55,107.27,1598,NOTES
out of disk space,A,113.34,107.89,101.46,5.97,70.25,112.03,1305,NOTES
out of disk space,H,86.67,72.85,53.78,5.97,14.05,72.76,998,NOTES
Outbreak,A,117.78,107.89,83.39,0,0,122.75,1523,CHORD
Outbreak,H,72.15,64.29,39.45,0,0,65.4,933,NOTES
OUTER PLANETS,A,88.6,82.85,38.74,0,152.98,73.12,1100,CHARGE
OUTER PLANETS,H,57.68,54.28,28.75,0,94.37,26.09,716,CHARGE
outer wall,A,86.15,77.15,57.68,0,0,72.68,892,NOTES
outer wall,H,66.34,61.43,60.51,0,0,39.13,687,NOTES
OVER TIME,A,68.91,64.28,12.89,0,0,54.19,779,NOTES
OVER TIME,H,43.53,41.42,6.44,0,0,14.55,492,NOTES
OVER VOLTAGE,A,101.37,100,115.74,0,27.81,85.88,1332,SCRATCH
OVER VOLTAGE,H,71.17,71.43,98.71,0,23.9,40.35,935,SCRATCH
Overload Frontier,A,105.24,97.14,125.02,0,0,99.15,1336,SCRATCH
Overload Frontier,H,75.14,74.28,60.26,0,0,54.55,954,NOTES
Override,A,118.15,102.63,62.03,0,0,107.9,1471,NOTES
Override,H,65.95,58.58,39.79,0,0,32.73,821,NOTES
Override,L,176.51,153.57,71.39,0,0,181.16,2204,CHORD
Overslept,A,107.47,106.57,32.52,0,0,100.64,1300,NOTES
Overslept,H,74.73,68.57,24.69,0,0,36.01,904,NOTES
P.O.W.E.R.,A,96.89,94.28,80.35,0,0,82.66,1186,NOTES
P.O.W.E.R.,H,73.28,68.57,42.26,0,0,35.27,897,NOTES
Painful Fate,A,129.6,131.57,22.19,0,159.75,122.67,1702,CHARGE
Painful Fate,H,89.7,85.72,17.19,0,66.29,64.68,1178,NOTES
PALETTE,A,78.27,85.71,18.8,0,13.12,78.3,1031,PEAK
PALETTE,H,55.57,67.14,16.59,0,4.21,43.75,732,PEAK
pandora,A,75.04,84.29,22.9,0,0,33.96,931,PEAK
pandora,H,68.67,70,17.04,0,0,20.1,852,PEAK
PAPAYAPA BASS,A,113.29,98.57,46.82,0,0,107.99,1428,NOTES
PAPAYAPA BASS,H,62.52,55.71,20.8,0,0,44.58,788,NOTES
Papilio ulysses,A,119.72,115.78,139.49,0,149.26,74.96,1498,CHARGE
Papilio ulysses,H,86.31,81.41,66.38,0,28.17,25.35,1080,NOTES
Para siempre,A,113.08,109.21,80.63,0,82.5,123.06,1461,CHORD
Para siempre,H,60.76,60,54.14,0,20.62,36.21,785,NOTES
PARADISE LOST,A,128.77,139.47,84.09,0,165.27,117.81,1718,CHARGE
PARADISE LOST,H,91.21,103.94,76.99,0,53.75,65.71,1217,PEAK
PARANOiA ~HADES~,A,132.52,127.63,18.69,134.16,0,114.96,1395,SOFLAN
PARANOiA ~HADES~,H,90.62,95.71,23.53,110.77,0,50.75,954,SOFLAN
PARANOIA MAX~DIRTY MIX~,A,57.06,57.15,36.24,0,0,23.09,562,PEAK
PARANOIA MAX~DIRTY MIX~,H,38.17,45.71,25.15,0,0,13.47,376,PEAK
PARANOIA survivor MAX,A,0,0,0,178.52,0,0,1092,SOFLAN
PARANOIA survivor MAX,H,68.92,58.57,44.28,154.65,0,26.52,669,SOFLAN
Party Starter,A,93.17,101.31,24.37,0,0,97.77,1170,PEAK
Party Starter,H,62.12,61.43,24.37,0,0,52.17,780,NOTES
Pārvatī,A,119.27,119.73,52.12,0,0,100.73,1467,PEAK
Pārvatī,H,76.42,68.58,26.65,0,0,38.81,940,NOTES
passionate fate,A,93.65,91.42,78.07,0,0,104.47,1075,CHORD
passionate fate,H,72.47,72.85,75.52,0,0,71.57,832,SCRATCH
Peaktime Booster,A,135.86,111.84,169.87,0,0,110.08,1663,SCRATCH
Peaktime Booster,H,78.35,64.29,151.76,0,0,39.83,959,SCRATCH
PENDUAL TALISMAN,A,97.7,102.63,32.5,12.43,12.18,116.21,1314,CHORD
PENDUAL TALISMAN,H,60.97,61.42,10.83,12.43,5.46,45.14,820,PEAK
Peng-Ging Sky High!!,A,111.45,97.15,43.16,0,0,107.55,1336,NOTES
Peng-Ging Sky High!!,H,62.23,47.14,36.46,0,0,41.64,746,NOTES
perditus†paradisus,A,154.26,151.78,22.87,0,122.76,131.61,2065,NOTES
perditus†paradisus,H,100.53,106.57,39.2,0,65.53,30.03,1345,PEAK
PERFECT GREAT!!,A,163.18,135.52,70.6,0,0,145.44,1990,NOTES
PERFECT HUMAN,A,0,0,86.26,0,0,0,1118,SCRATCH
PERFECT HUMAN,H,60.77,72.85,58.51,0,0.93,42.92,734,PEAK
Perfect Plan,A,99.27,101.31,33.22,0,144.58,89.29,1328,CHARGE
Perfect Plan,H,68.17,71.42,27.77,0,95.56,50.6,912,CHARGE
Persephone,A,123.34,115.78,88.17,0,0,123.15,1539,NOTES
Persephone,H,80.7,75.71,49.05,0,0,68.93,1007,NOTES
Pharaoh,A,114.15,114.47,65.62,0,0,112.84,1242,PEAK
Pharaoh,H,66.81,64.28,36.83,0,0,39.42,727,NOTES
PHASE SHIFT MANEUVER,A,113.35,107.89,41.66,0,71.71,102.74,1447,NOTES
PHASE SHIFT MANEUVER,H,69.41,72.85,37.66,0,19.53,15.62,886,PEAK
Phoenix,A,108.96,85.72,35.34,0,0,68.55,1258,NOTES
Phoenix,H,53.45,50,7.57,0,0,13.43,617,NOTES
Phoenix,L,175.08,173.21,51.74,0,11.25,158.47,2027,NOTES
PHOTONGENIC,A,94.94,95.71,13.09,0,0,88.03,1162,PEAK
Piano Samurai,A,98.7,97.14,72.77,0,0,108.34,1265,CHORD
Piano Samurai,H,70.92,68.57,72.19,0,0,49.39,909,SCRATCH
PILGRIM,A,112.82,106.57,19.04,0,0.46,99.79,1381,NOTES
PILGRIM,H,71.07,61.42,19.64,0,0,14.49,870,NOTES
Pink Rose,A,60.92,60,13.16,29.6,51.41,48.69,708,NOTES
Pink Rose,H,41.82,47.14,13.16,24.29,0,26.44,486,PEAK
Pink Rose,L,87.09,82.85,13.16,29.94,143.15,85.27,1012,CHARGE
Pinky Happy Crazy,A,142.26,135.52,36.75,0,63.31,115.62,1833,NOTES
PIRATES BLADE,A,90.01,85.71,58.47,0,0,102.91,1088,CHORD
PIRATES BLADE,H,63.2,62.85,19.29,0,0,52.42,764,NOTES
PIT A PAT,A,101.35,84.28,102.35,0,0,102.19,1299,SCRATCH
PIT A PAT,H,71.94,64.28,44.34,0,0,55.2,922,NOTES
Plan 8,A,132.15,160.71,169.94,0,0,138.73,1690,SCRATCH
Plan 8,H,89.68,90,112.46,0,0,91.72,1147,SCRATCH
planarian,A,109.16,94.29,19.27,0,0,98.15,1279,NOTES
planarian,H,72.88,62.85,16.78,0,0,31.9,854,NOTES
PLASMA,A,89.9,75.72,6.29,0,0,62.99,1145,NOTES
PLASMA,H,66.58,62.86,6.29,0,0,14.77,848,NOTES
PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.,A,175.17,128.94,98.06,0,0,183.47,2271,CHORD
PLASMA SOUL NIGHT feat. Nana Takahashi / 709sec.,H,104.9,88.57,85.1,0,0,82.53,1356,NOTES
Playball,A,52.84,58.57,5.55,0,0,41.98,693,PEAK
Playball,H,35.83,44.29,5.55,0,0,14.25,470,PEAK
Playing With Fire,A,112.04,107.89,74.82,0,67.68,102.55,1200,NOTES
Playing With Fire,H,80.86,75.72,42.85,0,48.44,50.08,866,NOTES
Plazma,A,106,88.57,15.9,0,0,84.22,1020,NOTES
Plazma,H,66.2,58.57,14.38,0,0,35.1,637,NOTES
Plazma,L,148.82,125,28.01,0,0,122.7,1432,NOTES
Plea Per Phase,A,106.84,100,42.41,0,0,105.3,1395,NOTES
PLEASE DON'T GO,A,103.33,109.21,69.2,0,0,96.95,1251,PEAK
PLEASE DON'T GO,H,59.05,52.85,49.95,0,0,15.77,715,NOTES
Please Welcome Mr.C,A,131.2,126.32,106.51,0,19.21,131.4,1522,CHORD
Please Welcome Mr.C,H,78.96,70.01,54.01,0,3.28,17.55,916,NOTES
POINT ZERO,A,93.2,97.14,20.98,0,0,78.68,1068,PEAK
POINT ZERO,H,57.86,64.28,22.25,0,0,37.04,663,PEAK
POLAMAИIA,A,123.12,109.21,107.63,0,8.43,96.38,1507,NOTES
POLAMAИIA,H,78.51,67.13,86.3,0,4.36,33.48,961,SCRATCH
POLAMAИIA,L,159.93,127.63,122.22,0,20.62,140.64,1960,NOTES
Pollinosis,A,105.22,110.52,49.78,0,0,114.8,1278,CHORD
Pollinosis,H,48.57,51.43,14.39,0,0,16.79,590,PEAK
POODLE,A,93.71,85.72,40.75,0,0,81.69,1156,NOTES
POODLE,H,77.49,65.71,40.75,0,0,75.9,956,NOTES
POODLE,L,138.38,107.89,51.38,0,119.08,134.39,1707,NOTES
PopなEDEN,A,101.06,94.28,16.69,0,0,103.44,1235,CHORD
PopなEDEN,H,67.67,62.85,16.69,0,0,31.07,827,NOTES
POSSESSION,A,136.83,121.05,20.31,157.88,22.81,136.77,1521,SOFLAN
POSSESSION,H,99.41,92.85,7.21,132.43,24.67,99.61,1105,SOFLAN
Pout,A,110.19,122.36,35.35,0,101.05,113.36,1317,PEAK
Pout,H,74.62,72.85,15.23,0,41.25,55.81,892,NOTES
Power of Love,A,83.73,78.57,9.06,0,0,65.75,1077,NOTES
Power of Love,H,65.93,60,9.06,0,0,29.83,848,NOTES
Präludium,A,99.01,91.42,21.67,0,0,54.76,1164,NOTES
Präludium,H,62.26,61.42,11.15,0,0,17.23,732,NOTES
Presto,A,51.77,60,3.7,0,0,8.8,508,PEAK
Presto,H,50.76,54.28,3.71,0,0,7,498,PEAK
Primitive Vibes,A,126.09,106.57,71.07,0,7.34,122.48,1564,NOTES
Primitive Vibes,H,80.94,68.57,38.18,0,0.93,52.24,1004,NOTES
Programmed Genom,A,95.36,92.85,52.08,0,0,80.31,1214,NOTES
Programmed Genom,H,64.88,64.28,26.9,0,0,23.07,826,NOTES
Programmed Life,A,109.89,91.43,53.11,0,0,84.65,1206,NOTES
Programmed Life,H,83.92,72.85,42.49,0,0,38.38,921,NOTES
Programmed Sun,A,101.31,109.21,42.85,0,42.18,100.89,1309,PEAK
Programmed Sun,H,74.3,74.28,38.34,0,41.56,46.41,960,NOTES
Programmed World,A,94.24,106.57,25.43,0,0,92.13,1161,PEAK
Programmed World,H,73.87,80,18.92,0,0,49.87,910,PEAK
Prohibited Props,A,96.84,94.28,55.6,0,0,80.53,1142,NOTES
Prohibited Props,H,67.92,64.28,51.89,0,0,40.04,801,NOTES
PROMISE FOR LIFE,A,65.84,64.28,15.89,0,0,84.03,875,CHORD
PROMISE FOR LIFE,H,56.66,54.29,13.7,0,0,59.03,753,CHORD
prompt,A,111.57,105.26,15.45,0,0,107.9,1420,NOTES
prompt,H,63.01,55.71,6.86,0,0,31.09,802,NOTES
Proof of the existence,A,126.43,130.26,30.24,0,0,114.35,1675,PEAK
Proof of the existence,H,83.33,90,28.6,0,0,65.8,1104,PEAK
Psychedelic Intelligence,A,105.62,94.28,37.2,0,0,96.75,1448,NOTES
Psychedelic Intelligence,H,70.01,58.56,32.94,0,0,22.09,960,NOTES
Psycho Sheep Riddim,A,69.64,72.86,44.65,0,62.56,55.78,841,PEAK
Psycho Sheep Riddim,H,42.39,47.14,27.14,0,25.32,11.06,512,PEAK
Psycho Sheep Riddim,L,95.22,103.94,124.36,0,125.59,108.41,1150,CHARGE
Punch Love♡仮面,A,101.48,98.58,25.63,0,0,108.84,1269,CHORD
Punch Love♡仮面,H,71.01,75.72,30.29,0,0,50.64,888,PEAK
Punch Love♡仮面,L,130.79,123.68,30.87,0,0,144.06,1636,CHORD
PUNISHER,A,150.12,132.89,78.47,0,0,144.65,1812,NOTES
PUNISHER,H,89.57,77.15,42.26,0,0,71.56,1081,NOTES
Purple Perplex,A,127.22,130.26,140,0,120.99,123.58,1578,SCRATCH
Purple Perplex,H,78.68,85.71,96.93,0,85.47,53.34,976,SCRATCH
PUT YOUR FAITH IN ME(for beatmania II),H,37.05,50,11.19,0,0,11.77,434,PEAK
QQQ,A,94.65,85.71,55.61,0,0,68.86,1091,NOTES
QQQ,H,83.38,65.72,46.15,0,0,53.03,961,NOTES
Quakes,A,140.29,155.35,84.04,0,75.7,118.88,1654,PEAK
Quakes,H,91.62,97.14,47.58,0,2.65,67.91,1080,PEAK
QUANTUM TELEPORTATION,A,111.46,101.31,39.24,0,0,90.42,1490,NOTES
QUANTUM TELEPORTATION,L,138.02,139.47,40.87,0,0,131.14,1845,PEAK
quasar,A,91.88,109.21,12.68,0,0,63.55,1161,PEAK
quasar,H,71.31,74.29,12.68,0,0,18.59,901,PEAK
quaver♪,A,157.37,139.47,34.85,45.73,0,145.94,1745,NOTES
quaver♪,H,97.03,85.71,22.36,28.64,0,93.25,1075,NOTES
Queen Kaguya,A,106.52,106.57,50.77,0,93.9,90.49,1330,PEAK
Queen Kaguya,H,76.26,81.43,22.75,0,55.47,50.05,952,PEAK
Queen's Tragedy,A,91.52,85.71,27.61,0,0,58.22,1135,NOTES
Queen's Tragedy,H,70.31,61.41,36.41,0,0,26.39,872,NOTES
quell~the seventh slave~,A,149.21,147.36,38.96,0,0,121.42,1646,NOTES
quell~the seventh slave~,H,72.54,82.86,19.97,0,0,53.25,926,PEAK
quick master (reform version),A,28.84,47.14,29.45,0,0,9.24,264,PEAK
quick master (reform version),H,19.44,31.42,28.65,0,0,7.84,178,PEAK
Quick Silver,A,117.36,103.94,61.93,0,30.15,110.23,1353,NOTES
Quick Silver,H,81.62,71.43,36.65,0,28.63,50.36,941,NOTES
Quickening,A,101.68,95.72,17.43,0,0,88.25,1062,NOTES
Quickening,H,83.78,75.72,16.04,0,0,51.08,875,NOTES
R∞tAge,A,112.31,102.63,70.23,0,0,118.82,1503,CHORD
R∞tAge,H,63.51,60,49.54,0,14.09,42.31,850,NOTES
R3,A,53.88,55.71,25.07,0,0,15.3,454,PEAK
R3,H,43.71,41.42,18.17,0,0,10.17,368,NOTES
R5,A,93.04,101.31,37.36,0,0,85.64,889,PEAK
R5,H,67.3,71.43,20.84,0,0,39.89,588,PEAK
ra'am,A,132.49,147.36,75.98,88.86,45.62,131.78,1461,PEAK
ra'am,H,90.95,100,44.92,49.48,37.18,90.86,1003,PEAK
Radical Faith,A,62.1,65.71,50.05,0,0,31.34,660,PEAK
Radical Faith,H,66.86,67.14,25.37,0,0,21.39,768,PEAK
rage against usual,A,120.01,171.42,91.04,0,0,118.63,1527,PEAK
RAGE feat.H14 of LEONAIR,A,151.32,136.84,185.19,0,72.5,154.65,1886,SCRATCH
RAGE feat.H14 of LEONAIR,H,92.2,77.15,149.09,0,5.62,96.23,1149,SCRATCH
RAIN,A,141.61,121.05,16.81,0,73.6,119.61,1657,NOTES
RAIN,H,79.31,71.42,11.21,0,37.96,23.49,928,NOTES
Rainbow after snow,A,83.89,84.28,7.29,0,0,76.75,1090,PEAK
Rainbow after snow,H,57.27,57.14,6.73,0,0,40.03,744,NOTES
rainbow flyer,A,84.34,97.14,20.46,0,0,66.98,1081,PEAK
rainbow flyer,H,67.02,74.28,15.91,0,0,33.21,859,PEAK
rainbow guitar weeps,A,112.7,115.78,14.6,0,0,105.77,1406,PEAK
rainbow guitar weeps,H,76.23,67.14,11.09,0,0,25.55,951,NOTES
rainbow rainbow,A,118.53,114.47,33.23,0,0,115.13,1377,NOTES
rainbow rainbow,H,99.51,109.22,18.81,0,0,87.95,1156,PEAK
Rainstorm,A,91.03,88.58,26.04,0,0,75.38,1146,NOTES
Rainstorm,H,62.28,58.57,23.14,0,0,32.78,784,NOTES
Raison d'être~交差する宿命~,A,104.84,82.85,56.09,15.93,0,67.69,1389,NOTES
Raison d'être~交差する宿命~,H,89.37,82.85,31.34,5.55,0,38.92,1184,NOTES
RALLY '25,A,136.76,114.47,101.73,0,3.75,126.93,1674,NOTES
RALLY '25,H,89.86,74.28,68.45,0,2.34,58.13,1100,NOTES
Rampage,A,130.22,138.15,91.19,0,18.25,150.14,1831,CHORD
Rampage,H,89.41,81.42,67.36,0,0.46,101.55,1257,CHORD
Raspberry Railgun,A,135.74,107.89,39.41,0,0,129.45,1606,NOTES
Raspberry Railgun,H,97.62,85.72,36.33,0,0,77.05,1155,NOTES
Raspberry♥Heart(English version),A,85.8,81.43,48.28,0,0,73.97,932,NOTES
Raspberry♥Heart(English version),H,73.36,77.14,33.53,0,0,47.96,797,PEAK
Rave Cannon,A,132.27,115.78,74.26,0,100.41,128.21,1700,NOTES
Rave Cannon,H,73.61,72.86,49.32,0,18.59,55.91,946,NOTES
Rave Patroller,A,132.48,135.52,46.42,0,0,129.61,1705,PEAK
Rave Patroller,H,92.39,84.29,31.13,0,0,77.44,1189,NOTES
RAVE SYNDROME,A,110.52,106.57,88.45,0,1.09,110.44,1402,NOTES
RAVE SYNDROME,H,69.05,65.71,37.89,0,1.08,37.2,876,NOTES
Rave*it!! Rave*it!!,A,147.87,187.5,108.46,0,57.31,200,1656,CHORD
Rave*it!! Rave*it!!,H,77.06,80.01,96.3,0,0,85.26,863,SCRATCH
Re:GENERATION,A,93.55,74.28,46.42,0,0,50.97,1145,NOTES
Re:GENERATION,H,66.17,67.15,54.76,0,0,31.11,810,PEAK
Real,A,74.4,97.14,14.14,0,0,59.08,920,PEAK
Real,H,70.04,78.57,13.55,0,0,50.95,866,PEAK
Realize Maze,A,114.44,98.57,39.94,0,0,123.86,1503,CHORD
Realize Maze,H,80.26,70,29.4,0,0,56.05,1054,NOTES
Really Love,A,71.94,77.14,112.8,0,0,48.6,898,SCRATCH
Really Love,H,40.53,44.28,111.79,0,0,7,506,SCRATCH
Recollection,A,82.7,94.29,26.94,0,0,101.45,1118,CHORD
Recollection,H,65.33,72.85,15.63,0,0,66.47,883,PEAK
REcorrection,A,66.66,70,29.5,0,102.3,74.32,823,CHARGE
Red Determination,A,112.02,97.14,118.96,0,113.77,83.87,1355,SCRATCH
Red Determination,H,67.38,65.71,64.44,0,23.9,39.43,815,NOTES
Red Soul,A,120.71,106.57,129.92,0,0,114.87,1494,SCRATCH
Red Soul,H,73.94,70.01,54.74,0,0,38.4,915,NOTES
RED ZONE,A,107.84,97.14,39.15,0,0,79.73,1184,NOTES
RED ZONE,H,88.8,70,31.85,0,0,41.2,975,NOTES
RED ZONE,L,142.63,115.78,58.39,0,2.34,129.49,1566,NOTES
Red. by Full Metal Jacket,A,130.91,118.42,181.46,0,0,139.42,1643,SCRATCH
Red. by Full Metal Jacket,H,84.61,74.28,160.17,0,0,88.02,1062,SCRATCH
Red. by Jack Trance,A,150.24,139.47,185.74,0,1.87,165.5,1862,SCRATCH
Red. by Jack Trance,H,90.53,84.28,169.62,0,1.87,87.04,1122,SCRATCH
Reflection Into the EDEN,A,77.53,90,20.02,0,0,79.21,1100,PEAK
Reflection Into the EDEN,H,52.16,62.85,17.97,0,0,46.25,740,PEAK
Reflux,A,126.9,123.68,107.79,0,145.86,117.33,1574,CHARGE
Reflux,H,66.27,60,52.27,0,39.06,32.29,822,NOTES
refractive index,A,115.22,92.85,39.5,0,0,87.7,1360,NOTES
refractive index,H,61.93,50,14.19,0,0,13.15,731,NOTES
refrain,A,155.54,131.57,12.82,0,0,130,1857,NOTES
refrain,H,101.25,79.99,10.38,0,0,46.48,1208,NOTES
Regina vespaE,A,142.05,130.26,66.93,0,42.81,144.03,1840,CHORD
Regina vespaE,H,88.55,91.42,56.81,0,14.28,83.8,1147,PEAK
Regulus,A,77.59,82.86,75.72,36.87,0,52.15,881,PEAK
Regulus,H,69.41,71.42,65.45,36.86,0,37.9,788,PEAK
REINCARNATION,A,52.53,58.57,15.47,0,0,5.51,643,PEAK
REINCARNATION,H,42.89,50,14.88,0,0,4.2,525,PEAK
Rejection Girl,A,107.97,131.57,61.67,0,140.81,98.98,1352,CHARGE
Rejection Girl,H,67.4,64.29,29.67,0,12.82,39.93,844,NOTES
Release The Music,A,85.39,84.29,46.61,0,0,60.17,1081,NOTES
Release The Music,H,58.45,57.13,32.22,0,0,28.92,740,NOTES
Remedy feat. Kanae Asaba,A,88.5,78.58,27.15,0,0,55.83,1116,NOTES
Remedy feat. Kanae Asaba,H,66.22,57.14,20.79,0,0,15.77,835,NOTES
REMINISCENCE,A,94.45,91.43,45.95,0,0,96.51,1183,CHORD
REMINISCENCE,H,74.96,68.58,46.54,0,0,55.18,939,NOTES
REPLAY,A,85.29,80.01,11.98,0,0,66.66,1141,NOTES
REPLAY,H,62.8,51.43,10.34,0,0,17.21,840,NOTES
RESISTANCE,A,100.05,91.42,50.5,0,0,105.84,1198,CHORD
RESISTANCE,H,56.71,47.15,42.59,0,0,25.22,679,NOTES
Resonant,A,142.86,132.89,20.66,0,115.87,129.92,1864,NOTES
RESONATE 1794,A,73.12,107.89,44.81,0,0,60.2,951,PEAK
RESONATE 1794,H,57.28,70,25.21,0,0,20.55,745,PEAK
reunion,A,134.81,132.89,42.16,0,0,137.66,1677,CHORD
reunion,H,99.6,102.63,33.38,0,0,80.4,1239,PEAK
REVOLVER,A,129.33,110.52,79.81,0,0,108.29,1405,NOTES
REVOLVER,H,77.69,65.71,54.32,0,0,35.86,844,NOTES
REVOLVER,L,159.16,136.84,78.47,0,179.25,130.7,1731,CHARGE
Rewind Time,A,89.66,70.01,54.29,0,0,79.75,1107,NOTES
Rewind Time,H,53.3,44.28,33.64,0,0,21.58,658,NOTES
RIDE ON THE LIGHT (HI GREAT MIX),A,80.73,85.71,36.16,0,0,61.13,862,PEAK
RIDE ON THE LIGHT (HI GREAT MIX),H,51.32,67.14,36.85,0,0,13.21,548,PEAK
RIDE ON THE LIGHT (HI GREAT MIX),L,87.2,95.71,30.02,0,153.3,46.76,931,CHARGE
Riff//rain,A,85.5,78.57,19.23,0,0,74.17,907,NOTES
Riff//rain,H,60.23,58.57,17.17,0,0,28.32,639,NOTES
RINИE,A,140.57,126.31,71.02,0,0,146.28,1788,CHORD
RINИE,H,93.25,80,65.3,0,0,97.17,1186,CHORD
RISE,A,76.91,80,29.46,0,57.19,57.48,951,PEAK
RISE,H,56.69,61.43,18.26,0,24.84,18.07,701,PEAK
Rise'n Beauty,A,85.81,80.01,5.13,0,0,65.13,1094,NOTES
Rise'n Beauty,H,65.95,67.14,5.14,0,0,29.35,841,PEAK
RISING FIRE HAWK,A,115.39,109.21,54.52,0,0,115.61,1372,CHORD
RISING FIRE HAWK,H,64.59,58.57,5.51,0,0,30.37,768,NOTES
Rising in the Sun(original mix),A,98.2,117.1,51.78,0,92.89,74.56,1202,PEAK
Rising in the Sun(original mix),H,70.58,65.72,30.95,0,67.63,28.67,864,NOTES
RISLIM,H,53.74,62.85,18.79,0,0,10.78,625,PEAK
RISLIM -Remix-,A,87.64,95.71,43.28,0,0,84.53,959,PEAK
RISLIM -Remix-,H,46.42,52.86,32.62,0,0,24.43,508,PEAK
Ristaccia,A,100.65,118.42,55.02,0,0,114.14,1386,PEAK
Ristaccia,H,74.95,78.58,53.44,0,0,52.51,1032,PEAK
Ritual of Anubis,A,121.28,109.21,110.53,0,0,119.03,1422,NOTES
Ritual of Anubis,H,80.59,74.28,64.62,0,0,47.7,945,NOTES
RIZING YOU UP,A,107.62,107.9,31.49,0,0,118.2,1295,CHORD
RIZING YOU UP,H,89.76,81.43,35.11,0,0,95.86,1080,CHORD
Roar of Chronos,A,154.61,125,79.82,0,14.21,146.42,1991,NOTES
Rock Da House,A,103.38,91.42,48.07,0,0,88.02,1128,NOTES
Rock Da House,H,76.61,64.28,35.4,0,0,41.93,836,NOTES
Rock It,A,123.27,101.31,35.32,0,0,78.67,1500,NOTES
Rock It,H,70.59,58.57,35.32,0,0,41.93,859,NOTES
"ROCK女 feat. 大山愛未, Ken",A,117.38,105.26,44.07,0,127.9,90.96,1436,CHARGE
"ROCK女 feat. 大山愛未, Ken",H,77.98,80,31.56,0,31.71,17.11,954,PEAK
